sep=	
1784681723816.97998047	1293.978631
1784681723821.97998047	1344.768337
1784681723826.97998047	1419.437650
1784681723831.97998047	1418.446866
1784681723836.97998047	1530.227035
1784681723841.97998047	1574.745368
1784681723846.97998047	1689.669080
1784681723851.97998047	1768.944157
1784681723856.97998047	1801.424313
1784681723861.97998047	1871.800641
1784681723866.97998047	1916.547079
1784681723871.97998047	2030.143791
1784681723876.97998047	2107.045398
1784681723881.97998047	2105.208640
1784681723886.97998047	2162.030995
1784681723891.97998047	2277.720598
1784681723896.97998047	2335.670714
1784681723901.97998047	2367.144721
1784681723906.97998047	2412.593010
1784681723911.97998047	2440.270217
1784681723916.97998047	2501.251422
1784681723921.97998047	2523.968295
1784681723926.97998047	2609.140089
1784681723931.97998047	2591.256096
1784681723936.97998047	2566.164184
1784681723941.97998047	2664.298174
1784681723946.97998047	2651.294035
1784681723951.97998047	2711.828562
1784681723956.97998047	2680.247128
1784681723961.97998047	2718.720418
1784681723966.97998047	2741.443928
1784681723971.97998047	2736.532044
1784681723976.97998047	2705.577072
1784681723981.97998047	2717.298003
1784681723986.97998047	2727.574802
1784681723991.97998047	2773.305114
1784681723996.97998047	2732.117633
1784681724001.97998047	2751.699249
1784681724006.97998047	2719.113127
1784681724011.97998047	2692.867945
1784681724016.97998047	2710.511986
1784681724021.97998047	2648.293148
1784681724026.97998047	2682.264906
1784681724031.97998047	2650.592141
1784681724036.97998047	2616.871065
1784681724041.97998047	2597.897484
1784681724046.97998047	2565.100805
1784681724051.97998047	2525.149362
1784681724056.97998047	2498.762812
1784681724061.97998047	2463.621545
1784681724066.97998047	2469.096126
1784681724071.97998047	2423.532404
1784681724076.97998047	2375.218596
1784681724081.97998047	2319.133491
1784681724086.97998047	2311.529212
1784681724091.97998047	2246.966978
1784681724096.97998047	2210.820052
1784681724101.97998047	2228.220025
1784681724106.97998047	2118.009473
1784681724111.97998047	2085.708889
1784681724116.97998047	2048.216969
1784681724121.97998047	2003.485075
1784681724126.97998047	1947.646645
1784681724131.97998047	1920.445818
1784681724136.97998047	1856.874674
1784681724141.97998047	1857.427182
1784681724146.97998047	1785.622483
1784681724151.97998047	1752.654654
1784681724156.97998047	1659.629573
1784681724161.97998047	1639.751689
1784681724166.97998047	1603.467241
1784681724171.97998047	1547.406504
1784681724176.97998047	1499.224057
1784681724181.97998047	1432.322228
1784681724186.97998047	1395.446848
1784681724191.97998047	1355.983632
1784681724196.97998047	1305.309188
1784681724201.97998047	1295.285694
1784681724206.97998047	1275.390543
1784681724211.97998047	1228.376696
1784681724216.97998047	1174.231726
1784681724221.97998047	1129.067441
1784681724226.97998047	1110.686247
1784681724231.97998047	1053.302855
1784681724236.97998047	1046.545670
1784681724241.97998047	1019.081511
1784681724246.97998047	945.740349
1784681724251.97998047	1009.877681
1784681724256.97998047	927.044934
1784681724261.97998047	885.307840
1784681724266.97998047	924.355697
1784681724271.97998047	915.384720
1784681724276.97998047	904.215030
1784681724281.97998047	900.497344
1784681724286.97998047	869.358412
1784681724291.97998047	902.206719
1784681724296.97998047	917.050525
1784681724301.97998047	873.357402
1784681724306.97998047	898.380276
1784681724311.97998047	890.218855
1784681724316.97998047	898.835332
1784681724321.97998047	924.807799
1784681724326.97998047	916.701957
1784681724331.97998047	956.024891
1784681724336.97998047	917.149023
1784681724341.97998047	959.783726
1784681724346.97998047	927.106789
1784681724351.97998047	937.181610
1784681724356.97998047	940.163970
1784681724361.97998047	956.481070
1784681724366.97998047	963.010913
1784681724371.97998047	958.319138
1784681724376.97998047	967.772621
1784681724381.97998047	939.028118
1784681724386.97998047	947.177855
1784681724391.97998047	960.615428
1784681724396.97998047	962.225138
1784681724401.97998047	940.364935
1784681724406.97998047	938.160221
1784681724411.97998047	929.410087
1784681724416.97998047	911.742373
1784681724421.97998047	880.415020
1784681724426.97998047	865.422192
1784681724431.97998047	863.580750
1784681724436.97998047	823.226553
1784681724441.97998047	809.821432
1784681724446.97998047	789.878258
1784681724451.97998047	738.569905
1784681724456.97998047	755.148967
1784681724461.97998047	737.835647
1784681724466.97998047	703.251143
1784681724471.97998047	718.725580
1784681724476.97998047	658.305987
1784681724481.97998047	653.258762
1784681724486.97998047	633.358492
1784681724491.97998047	620.863976
1784681724496.97998047	597.701904
1784681724501.97998047	571.678988
1784681724506.97998047	575.164770
1784681724511.97998047	559.841516
1784681724516.97998047	553.224298
1784681724521.97998047	559.249743
1784681724526.97998047	559.930379
1784681724531.97998047	547.207695
1784681724536.97998047	545.931594
1784681724541.97998047	590.167874
1784681724546.97998047	578.206118
1784681724551.97998047	586.885692
1784681724556.97998047	596.516158
1784681724561.97998047	645.649632
1784681724566.97998047	676.566643
1784681724571.97998047	678.358948
1784681724576.97998047	710.101790
1784681724581.97998047	780.257044
1784681724586.97998047	803.131331
1784681724591.97998047	892.701522
1784681724596.97998047	892.916872
1784681724601.97998047	936.332317
1784681724606.97998047	1020.866785
1784681724611.97998047	1089.048860
1784681724616.97998047	1142.474808
1784681724621.97998047	1198.529797
1784681724626.97998047	1271.820704
1784681724631.97998047	1313.580034
1784681724636.97998047	1399.306873
1784681724641.97998047	1444.735536
1784681724646.97998047	1512.491624
1784681724651.97998047	1598.117810
1784681724656.97998047	1671.559313
1784681724661.97998047	1712.950727
1784681724666.97998047	1765.694910
1784681724671.97998047	1841.677894
1784681724676.97998047	1886.542658
1784681724681.97998047	1992.075521
1784681724686.97998047	2062.515370
1784681724691.97998047	2146.345264
1784681724696.97998047	2149.863080
1784681724701.97998047	2213.542341
1784681724706.97998047	2273.681537
1784681724711.97998047	2330.942785
1784681724716.97998047	2357.921203
1784681724721.97998047	2437.425585
1784681724726.97998047	2453.364853
1784681724731.97998047	2519.884619
1784681724736.97998047	2503.874473
1784681724741.97998047	2566.516555
1784681724746.97998047	2606.990328
1784681724751.97998047	2617.557869
1784681724756.97998047	2642.184751
1784681724761.97998047	2660.420597
1784681724766.97998047	2693.762619
1784681724771.97998047	2732.614079
1784681724776.97998047	2699.773207
1784681724781.97998047	2728.457466
1784681724786.97998047	2728.328402
1784681724791.97998047	2771.231544
1784681724796.97998047	2784.040726
1784681724801.97998047	2755.638267
1784681724806.97998047	2744.795014
1784681724811.97998047	2766.435745
1784681724816.97998047	2723.405134
1784681724821.97998047	2722.998443
1784681724826.97998047	2734.690748
1784681724831.97998047	2703.485372
1784681724836.97998047	2677.756976
1784681724841.97998047	2675.139438
1784681724846.97998047	2645.008212
1784681724851.97998047	2672.288566
1784681724856.97998047	2606.619670
1784681724861.97998047	2611.009665
1784681724866.97998047	2568.690950
1784681724871.97998047	2570.355278
1784681724876.97998047	2536.088446
1784681724881.97998047	2476.906145
1784681724886.97998047	2466.644911
1784681724891.97998047	2427.956789
1784681724896.97998047	2409.575732
1784681724901.97998047	2366.047927
1784681724906.97998047	2342.676172
1784681724911.97998047	2296.096128
1784681724916.97998047	2281.621641
1784681724921.97998047	2231.790164
1784681724926.97998047	2161.214506
1784681724931.97998047	2148.155817
1784681724936.97998047	2101.961298
1784681724941.97998047	2090.290799
1784681724946.97998047	2003.403712
1784681724951.97998047	1943.290663
1784681724956.97998047	1950.653866
1784681724961.97998047	1916.690796
1784681724966.97998047	1862.994605
1784681724971.97998047	1836.709882
1784681724976.97998047	1783.150365
1784681724981.97998047	1701.813971
1784681724986.97998047	1694.310230
1784681724991.97998047	1619.298540
1784681724996.97998047	1608.773800
1784681725001.97998047	1562.484005
1784681725006.97998047	1498.076901
1784681725011.97998047	1477.507211
1784681725016.97998047	1408.634160
1784681725021.97998047	1392.961648
1784681725026.97998047	1286.404395
1784681725031.97998047	1272.472387
1784681725036.97998047	1258.723442
1784681725041.97998047	1209.259947
1784681725046.97998047	1131.360754
1784681725051.97998047	1134.917183
1784681725056.97998047	1152.557913
1784681725061.97998047	1066.604807
1784681725066.97998047	1066.543696
1784681725071.97998047	1027.740217
1784681725076.97998047	1014.438972
1784681725081.97998047	989.059463
1784681725086.97998047	970.525971
1784681725091.97998047	953.543501
1784681725096.97998047	897.308077
1784681725101.97998047	927.795496
1784681725106.97998047	919.331152
1784681725111.97998047	915.979791
1784681725116.97998047	927.966185
1784681725121.97998047	896.079644
1784681725126.97998047	897.218536
1784681725131.97998047	861.331565
1784681725136.97998047	891.455341
1784681725141.97998047	859.294522
1784681725146.97998047	932.526164
1784681725151.97998047	888.625277
1784681725156.97998047	906.910558
1784681725161.97998047	913.517486
1784681725166.97998047	883.911151
1784681725171.97998047	925.137787
1784681725176.97998047	900.271193
1784681725181.97998047	936.839736
1784681725186.97998047	921.069275
1784681725191.97998047	925.285767
1784681725196.97998047	952.105113
1784681725201.97998047	955.424904
1784681725206.97998047	946.583305
1784681725211.97998047	939.351292
1784681725216.97998047	959.399777
1784681725221.97998047	954.799389
1784681725226.97998047	973.934946
1784681725231.97998047	939.708138
1784681725236.97998047	946.063559
1784681725241.97998047	988.639571
1784681725246.97998047	910.740715
1784681725251.97998047	934.446602
1784681725256.97998047	926.495080
1784681725261.97998047	898.012730
1784681725266.97998047	880.082839
1784681725271.97998047	851.063933
1784681725276.97998047	836.520733
1784681725281.97998047	843.095101
1784681725286.97998047	855.894784
1784681725291.97998047	813.476192
1784681725296.97998047	824.132841
1784681725301.97998047	761.411428
1784681725306.97998047	764.867607
1784681725311.97998047	735.416013
1784681725316.97998047	719.807365
1784681725321.97998047	696.490941
1784681725326.97998047	688.182459
1784681725331.97998047	653.352922
1784681725336.97998047	654.612191
1784681725341.97998047	627.855792
1784681725346.97998047	601.965318
1784681725351.97998047	585.512817
1784681725356.97998047	549.566910
1784681725361.97998047	551.379969
1784681725366.97998047	550.450581
1784681725371.97998047	568.089167
1784681725376.97998047	561.327027
1784681725381.97998047	528.119186
1784681725386.97998047	536.222286
1784681725391.97998047	584.879195
1784681725396.97998047	529.263319
1784681725401.97998047	571.554979
1784681725406.97998047	587.120489
1784681725411.97998047	588.326131
1784681725416.97998047	590.924535
1784681725421.97998047	633.746834
1784681725426.97998047	721.845946
1784681725431.97998047	695.520059
1784681725436.97998047	726.020552
1784681725441.97998047	769.891707
1784681725446.97998047	781.710253
1784681725451.97998047	861.742061
1784681725456.97998047	905.457985
1784681725461.97998047	931.033989
1784681725466.97998047	988.524492
1784681725471.97998047	1028.817200
1784681725476.97998047	1106.347645
1784681725481.97998047	1114.858991
1784681725486.97998047	1200.718743
1784681725491.97998047	1276.189243
1784681725496.97998047	1357.229341
1784681725501.97998047	1366.051192
1784681725506.97998047	1423.333044
1784681725511.97998047	1505.538472
1784681725516.97998047	1568.829808
1784681725521.97998047	1647.467835
1784681725526.97998047	1692.167509
1784681725531.97998047	1744.721519
1784681725536.97998047	1855.128518
1784681725541.97998047	1871.046023
1784681725546.97998047	1954.516339
1784681725551.97998047	2009.835683
1784681725556.97998047	2042.799154
1784681725561.97998047	2139.918213
1784681725566.97998047	2136.900855
1784681725571.97998047	2192.737204
1784681725576.97998047	2284.306708
1784681725581.97998047	2277.167618
1784681725586.97998047	2366.193688
1784681725591.97998047	2400.213629
1784681725596.97998047	2451.485618
1784681725601.97998047	2490.308734
1784681725606.97998047	2496.857709
1784681725611.97998047	2529.439506
1784681725616.97998047	2589.821949
1784681725621.97998047	2619.151096
1784681725626.97998047	2604.398500
1784681725631.97998047	2624.776277
1784681725636.97998047	2648.139112
1784681725641.97998047	2687.062298
1784681725646.97998047	2702.209043
1784681725651.97998047	2762.047828
1784681725656.97998047	2736.759421
1784681725661.97998047	2731.205121
1784681725666.97998047	2729.647259
1784681725671.97998047	2733.319074
1784681725676.97998047	2733.336746
1784681725681.97998047	2723.534506
1784681725686.97998047	2746.635502
1784681725691.97998047	2675.188831
1784681725696.97998047	2709.594877
1784681725701.97998047	2745.072957
1784681725706.97998047	2718.796100
1784681725711.97998047	2715.851137
1784681725716.97998047	2680.347357
1784681725721.97998047	2706.208614
1784681725726.97998047	2656.491834
1784681725731.97998047	2657.208561
1784681725736.97998047	2627.399547
1784681725741.97998047	2617.059315
1784681725746.97998047	2577.725783
1784681725751.97998047	2589.274598
1784681725756.97998047	2530.676515
1784681725761.97998047	2573.688152
1784681725766.97998047	2487.568573
1784681725771.97998047	2466.519072
1784681725776.97998047	2423.691557
1784681725781.97998047	2421.781395
1784681725786.97998047	2380.877089
1784681725791.97998047	2358.761212
1784681725796.97998047	2328.274561
1784681725801.97998047	2265.618040
1784681725806.97998047	2263.554596
1784681725811.97998047	2188.369259
1784681725816.97998047	2179.486947
1784681725821.97998047	2158.086172
